Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
191;Sts_Peres;2023-08-10T00:00:00+02:00;257.0;3.04445;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-08-09T23:00:00+02:00;252.0;3.26056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-08-09T22:00:00+02:00;283.0;3.70389;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-08-09T21:00:00+02:00;344.0;4.20333;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T14:00:00+02:00;689.0;12.11722;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T13:00:00+02:00;678.0;10.25889;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-06-07T13:00:00+02:00;742.0;12.965;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-07-19T00:00:00+02:00;718.0;8.79389;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-07-18T23:00:00+02:00;697.0;9.24222;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-07-18T21:00:00+02:00;829.0;14.235;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-08-09T17:00:00+02:00;399.0;5.50556;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T07:00:00+02:00;234.0;2.92778;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T06:00:00+02:00;114.0;1.47611;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T04:00:00+02:00;49.0;0.72333;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T02:00:00+02:00;157.0;1.85556;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T01:00:00+02:00;293.0;3.43889;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-08-10T14:00:00+02:00;382.0;5.26611;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-08-10T13:00:00+02:00;370.0;4.64889;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-04-03T10:00:00+02:00;556.0;7.63056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-04-03T09:00:00+02:00;514.0;7.40778;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-04-03T07:00:00+02:00;229.0;2.09056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-04-03T03:00:00+02:00;83.0;1.14278;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-04-03T02:00:00+02:00;140.0;1.68945;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-04-03T01:00:00+02:00;187.0;2.52;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T14:00:00+02:00;639.0;9.61833;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-07-18T16:00:00+02:00;804.0;13.60111;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-03T09:00:00+02:00;555.0;9.01555;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-03T08:00:00+02:00;407.0;5.03445;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-03T00:00:00+01:00;411.0;4.80389;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T21:00:00+01:00;576.0;6.96944;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T20:00:00+01:00;651.0;7.41333;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T19:00:00+01:00;634.0;8.35389;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T18:00:00+01:00;619.0;8.65111;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T16:00:00+01:00;862.0;19.53056;Pré-saturé;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T23:00:00+01:00;366.0;4.36944;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T22:00:00+01:00;388.0;4.55056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T17:00:00+01:00;700.0;15.29833;Pré-saturé;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-11-02T15:00:00+01:00;501.0;7.45222;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2023-06-07T17:00:00+02:00;693.0;10.36111;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T12:00:00+02:00;602.0;9.26778;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T11:00:00+02:00;577.0;6.51556;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T10:00:00+02:00;567.0;7.22223;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T07:00:00+02:00;194.0;2.30444;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T04:00:00+02:00;47.0;0.65667;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-05T01:00:00+02:00;234.0;3.06667;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-03T11:00:00+02:00;605.0;21.66222;Pré-saturé;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-03T10:00:00+02:00;683.0;9.06667;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-11-03T14:00:00+01:00;557.0;8.31167;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-11-03T13:00:00+01:00;544.0;8.06445;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2022-12-07T00:00:00+01:00;455.0;5.875;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-12-06T20:00:00+01:00;794.0;11.30334;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2022-12-06T18:00:00+01:00;675.0;16.75556;Pré-saturé;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037123275, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.8582600669617], [2.3316506003130226, 48.8563006755038]], ""type"": ""LineString""}"
191;Sts_Peres;2023-02-06T12:00:00+01:00;599.0;9.25056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T08:00:00+02:00;374.0;4.34167;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T05:00:00+02:00;46.0;0.56944;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-04T03:00:00+02:00;110.0;1.33556;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-02-01T23:00:00+01:00;446.0;5.36722;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-02-01T20:00:00+01:00;700.0;8.44944;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-02-01T19:00:00+01:00;706.0;9.01833;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-02-01T18:00:00+01:00;677.0;9.23278;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T10:00:00+02:00;600.0;12.43833;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T08:00:00+02:00;311.0;5.06;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T05:00:00+02:00;82.0;0.97222;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T04:00:00+02:00;114.0;1.38278;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T03:00:00+02:00;150.0;1.86556;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T02:00:00+02:00;254.0;2.875;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-05-05T01:00:00+02:00;419.0;4.93278;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-01-25T11:00:00+01:00;644.0;9.75;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-01-25T10:00:00+01:00;589.0;8.31111;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-01-25T09:00:00+01:00;513.0;7.19834;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-01-25T06:00:00+01:00;103.0;1.46056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-01-25T04:00:00+01:00;47.0;0.675;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-01-25T02:00:00+01:00;171.0;2.12056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;2005-01-01;2019-06-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-10-03T12:00:00+02:00;598.0;11.56;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-08T00:00:00+02:00;408.0;5.82056;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T23:00:00+02:00;405.0;5.11111;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T22:00:00+02:00;442.0;6.04389;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T20:00:00+02:00;689.0;8.92222;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T18:00:00+02:00;648.0;7.75278;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T17:00:00+02:00;658.0;9.69222;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
191;Sts_Peres;2023-09-07T16:00:00+02:00;643.0;8.24944;Fluide;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;1996-10-03;2023-01-01;48.85728037029828, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602722], [2.3316506003130226, 48.85630067456933]], ""type"": ""LineString""}"
